,BOOKED
4035,0
13795,0
48378,1
24666,0
26162,0
7479,0
49044,0
41070,0
28884,0
12192,0
44171,0
2986,0
32463,0
10732,0
14279,0
9992,0
38695,0
32980,1
47370,0
31140,1
9744,0
31433,0
54871,0
23299,0
49949,0
33586,0
17503,0
31674,0
50532,0
19051,1
22249,0
31136,0
49956,0
15379,1
25063,0
8950,0
26750,1
33183,0
48642,0
44933,0
29565,0
19257,0
6809,0
48032,0
2366,0
19318,0
19608,1
28941,0
54216,0
25088,0
50106,0
34393,0
17216,0
21959,0
4292,0
19487,0
3684,0
30235,0
8561,0
6614,0
21223,0
48815,0
10572,0
45498,0
237,0
21394,0
20693,1
54884,0
16617,0
22200,0
27081,0
16317,0
13982,1
3409,0
12705,0
24954,0
15166,0
45311,0
4363,0
17137,0
10409,0
10765,0
42877,1
3329,1
27108,0
12692,0
43469,0
11676,0
48871,0
19361,0
14134,0
50292,0
17588,0
53751,0
24735,0
14983,0
26792,0
31352,0
20345,0
25396,0
36496,0
12382,1
42467,0
296,0
26789,0
31989,0
32987,1
45040,0
25516,0
44676,0
26614,0
17800,0
39009,0
8205,0
41536,1
12532,0
42370,0
46265,0
43761,0
25288,0
53181,0
44721,0
50552,0
12066,0
7280,0
16289,1
374,0
35224,0
40960,1
35412,0
36738,1
33460,0
1867,0
50200,0
35634,0
52984,1
26736,0
51096,0
41624,1
29743,0
46743,0
45226,0
6769,0
27205,0
18596,0
36094,0
16731,0
3353,1
52087,0
5436,0
23660,0
25710,0
39066,0
16298,0
41694,0
5526,0
38251,0
21944,0
21469,0
21048,0
20409,0
54922,0
39725,0
1513,1
45596,0
43948,0
41765,0
13555,0
48690,0
8549,0
43960,1
42442,1
27559,0
4083,0
26865,1
4249,0
2019,0
4847,0
1499,0
9836,0
10924,0
4823,0
14845,0
5019,0
22193,0
13728,0
35787,0
46770,0
35289,0
11474,1
28413,0
54552,0
12726,0
4843,1
1689,0
6649,0
49302,0
42503,1
38329,0
23135,0
54467,0
20749,0
23483,0
52569,0
10774,0
12182,0
14432,0
19943,0
44635,1
31491,1
9120,1
25631,1
30988,0
40175,1
6300,0
51186,0
41864,0
10829,1
15590,0
8483,0
32098,0
21310,0
31468,0
51336,0
49019,0
7819,0
22654,0
18950,0
50998,0
19434,1
1414,0
2557,0
10658,0
36000,0
33532,0
19981,0
25615,0
25018,1
52342,0
21346,0
23165,0
54076,0
26323,0
26218,1
19312,0
36816,0
9567,0
41555,0
49457,0
32105,1
28811,0
4507,0
36981,0
44572,0
6604,0
3727,0
16629,0
14380,0
42447,0
52731,1
7475,0
37811,0
13567,0
20838,0
51886,0
32046,0
50695,0
34671,0
31943,0
25727,0
50277,0
13939,0
43964,0
48402,0
15759,0
7561,0
8876,0
46333,0
27384,0
6387,0
48575,0
41467,0
40965,0
15239,1
34715,0
25891,0
37882,0
48587,0
2277,0
9359,0
10136,0
1354,1
44825,0
20041,0
1837,0
14805,1
45948,0
30519,0
30901,1
27487,1
18306,0
42477,0
45303,0
36836,0
45448,0
12797,0
2612,0
47818,0
27714,0
29479,0
12372,0
10466,0
33485,0
9611,0
23632,1
32787,0
36262,0
28098,1
11286,0
25895,0
44502,0
31612,0
19028,0
49569,0
55187,1
9945,1
661,0
40752,1
22072,0
8480,0
32076,0
26607,0
18514,0
6791,1
20347,0
53688,0
48728,0
23377,0
52697,0
47526,0
20415,0
12289,1
41423,0
36472,0
40807,0
9096,1
22841,0
30862,1
4019,0
40201,1
12193,1
55174,0
36462,0
49106,1
54192,0
34368,0
42438,0
2199,1
44573,0
15135,1
24841,0
17755,0
54985,0
45855,0
32554,0
38247,1
52170,0
43486,0
33150,0
27993,0
40222,0
42991,1
14090,1
2604,0
31060,1
51588,1
47895,0
31291,0
14927,0
10778,0
39406,0
39147,0
48434,0
27900,1
28154,0
8790,0
15189,0
27193,0
5352,0
44935,0
52501,0
29310,0
29755,0
20487,0
10097,0
2267,0
5503,0
27783,0
21433,0
25012,0
37215,0
39739,0
41537,0
50400,0
52766,0
15774,0
38527,0
49308,0
45704,0
12775,0
939,1
13774,0
5988,0
2550,1
9484,1
14499,0
41149,0
18965,0
40480,0
29231,0
36940,1
8306,0
52937,0
40561,1
3416,0
25425,1
11435,0
42319,0
28389,0
47356,0
11439,0
28463,0
21398,0
4210,0
11445,1
43920,0
3610,0
44479,1
38993,0
38290,0
2494,0
38230,0
1896,1
8690,0
24286,0
3263,0
10741,0
46906,0
59,0
35254,1
13839,0
37098,0
26090,0
41350,0
37103,0
9990,0
32124,0
2691,0
11615,0
15271,0
22162,0
16939,1
42629,0
20279,1
5270,0
26697,0
38562,0
47754,0
31639,1
53876,0
39721,0
39201,0
26812,0
22085,1
42434,0
13739,0
51226,0
48131,0
7546,1
50505,0
14972,0
7300,0
29058,0
32243,0
50761,0
50921,0
54453,0
16133,1
54957,0
37948,1
7000,1
40979,0
6502,0
37119,1
13808,0
22990,1
38128,0
11297,0
40304,1
35687,0
33788,0
17637,0
42352,0
3279,0
7354,1
16193,0
11152,0
24851,0
6679,0
3658,0
29414,0
31121,0
25822,0
3575,0
10395,0
50771,0
12359,1
15164,1
52941,0
28850,0
48208,1
38318,1
44258,1
48504,0
50016,0
43879,0
3897,0
28225,0
11335,0
26350,0
28636,0
386,0
43268,0
40951,1
1888,0
36454,0
38123,0
26602,0
42846,1
46750,0
9545,0
20341,0
20840,0
14172,0
20962,0
24997,0
54425,0
46260,0
2155,0
46076,0
5249,0
33216,0
18375,0
17354,0
2248,0
16520,0
39903,0
30248,1
44017,0
27382,0
38924,0
49932,1
31686,0
52455,0
28295,1
29163,1
51238,0
42891,0
46768,0
45240,0
21104,0
12279,0
15356,1
40126,0
19990,0
49279,0
50194,1
20521,0
17313,1
54306,0
15184,1
30271,0
54573,0
27356,0
9004,0
6376,0
16962,0
38736,1
37946,0
36383,0
50602,0
33184,0
20548,0
14814,0
30719,0
42025,0
8309,0
38161,0
7026,0
32349,0
38983,0
9006,0
24087,1
31879,0
53661,0
46693,0
25074,0
28658,0
10115,0
38901,0
38608,0
6861,1
45842,0
17259,1
7174,0
25060,0
25993,0
23373,1
13798,1
15315,0
36651,0
14143,0
24934,0
1269,0
40839,0
26140,0
51165,1
1952,1
54704,0
31564,0
9719,1
46398,0
5497,0
4980,0
15673,0
26870,0
235,0
9132,0
49493,1
10639,0
14489,0
7272,0
53140,0
11513,0
9252,0
28656,0
28930,0
40767,0
32621,1
42684,0
30779,1
49482,1
38987,0
47674,0
23026,0
43819,0
20788,0
41219,0
1450,0
41564,0
18959,0
20569,1
46148,0
30520,0
17388,0
55077,0
38890,0
46596,0
16223,0
48280,1
26807,0
46637,0
15446,0
2828,0
43275,0
23015,0
34238,0
40628,0
18658,0
43796,0
18554,0
41640,0
54560,1
50429,0
15444,0
19020,0
20048,0
40432,0
27140,0
50934,0
51876,0
16894,0
42897,0
50157,0
30175,0
36786,0
109,0
7867,0
42725,0
29665,0
13592,0
30796,0
11689,0
3725,0
33353,0
22444,0
53544,0
15227,0
16110,1
2698,0
37788,0
4082,1
20970,0
17362,0
15160,1
33821,0
11936,0
28893,1
38326,0
12482,0
38936,0
45604,1
51898,0
520,0
9055,0
53796,0
42199,0
37262,1
53453,0
12069,0
2487,0
17152,0
20987,1
52199,0
2443,0
22066,0
1671,0
31835,0
21002,0
29277,0
9255,0
41805,0
5590,0
48892,0
15721,0
16582,0
15428,0
31196,0
53125,0
209,0
7621,0
20568,0
3486,1
19127,1
24658,0
49180,0
14436,1
18259,0
6127,0
13418,0
13214,1
29708,0
55234,0
2972,0
42549,0
14263,0
29223,0
52242,0
54575,1
35965,0
34178,1
15840,1
51368,0
21607,0
31995,0
22096,1
33745,0
55049,1
9879,0
12480,0
655,1
14171,0
44206,0
38946,0
33595,0
1734,0
5035,0
49381,0
24137,1
26798,0
31380,0
27171,1
4950,0
52314,1
21493,0
11591,0
16266,0
28291,0
3332,0
33334,0
21625,0
50883,1
53466,0
1614,0
12696,0
15636,0
46435,0
47714,0
3516,1
27097,0
2904,0
54428,0
39816,0
23707,0
16160,0
1642,0
605,0
9663,0
810,0
11091,1
7191,0
20497,0
8513,0
40660,1
18010,0
5978,0
5240,0
21500,0
40626,0
46732,0
47445,0
6993,1
1951,0
35816,1
10691,0
41851,0
39743,1
53445,0
14527,0
43218,1
53768,0
5258,0
2991,0
3300,1
28952,0
42742,0
3419,0
37354,0
3280,0
2357,1
33413,0
47633,0
22080,0
20535,0
10570,0
49968,0
41966,0
52195,1
33206,1
26678,0
47408,0
40620,1
29320,0
38672,0
19731,0
8614,0
48853,0
46929,1
10966,0
30881,0
4160,0
18374,0
5483,0
4092,0
5101,1
133,0
48253,0
46411,1
5489,0
53582,0
48129,0
7087,0
4742,0
55065,0
28367,0
15898,0
17940,0
26524,0
24888,0
17085,0
23388,0
18971,1
45713,0
9423,0
32410,0
41978,0
29444,1
22834,0
31697,0
27525,0
624,0
30463,0
54218,0
13399,1
48412,0
16368,1
25241,0
8261,0
31915,0
45128,1
28049,0
48611,0
5096,1
23704,0
38396,0
15172,0
15087,0
1854,0
29762,0
17929,0
52363,0
17495,0
51302,0
43219,0
43339,0
12621,0
48841,0
47329,0
816,0
16761,0
13999,0
24360,0
7939,0
42558,0
19664,0
35075,0
9705,0
9053,1
32020,0
11272,0
93,0
38203,1
29814,0
37647,0
12554,0
3481,0
50877,0
6937,1
8282,0
19557,0
49593,0
24181,0
27810,0
44364,0
32655,0
35486,1
42965,0
30682,0
31575,0
26306,0
24683,0
3741,0
26561,0
25391,0
18339,0
8029,1
45064,0
33869,0
37254,0
27303,0
45954,1
35851,1
20770,0
20629,0
6361,1
38625,0
47250,1
44775,0
47889,0
8688,0
48800,0
47452,0
30133,0
24332,0
26039,1
3164,0
43300,1
41274,0
10847,1
40181,0
41065,0
27345,1
53629,0
48229,0
37382,0
45860,0
53535,0
42284,0
11187,0
1801,0
20759,0
2132,0
15141,1
25874,0
47863,0
48125,0
32000,0
54106,0
3554,0
11239,0
13210,1
19850,0
49246,0
49774,0
17108,0
53784,1
51235,0
25007,0
18614,0
17784,0
15127,0
40385,0
44568,1
9371,0
8573,0
41010,0
26280,0
36378,1
18675,1
28361,0
48356,0
16030,0
8935,0
47662,0
2193,0
18927,0
14210,0
13026,0
29643,0
487,1
19890,0
55227,0
53117,0
16057,0
19168,0
3657,1
17426,0
17537,0
1588,0
33791,0
27879,0
15459,0
37086,0
31584,0
17689,0
37412,0
35728,0
3612,0
15111,0
17464,0
15725,0
46322,0
18093,0
31901,0
39890,0
29177,0
21051,1
40066,0
11229,0
33675,0
12201,0
19503,0
35489,1
25964,0
36003,0
20662,0
45902,0
45926,0
32438,0
15263,0
19988,1
25884,0
7515,0
35678,0
54772,0
27530,0
12687,1
47214,0
38994,0
5680,0
24999,0
19205,0
33571,0
17740,0
25149,0
15784,0
14424,0
3831,0
5983,0
24008,0
11410,0
45223,0
40050,0
15183,0
36056,0
28579,0
35288,0
45415,1
6546,0
54800,0
15333,1
13454,0
12160,0
51779,0
15799,0
176,0
6706,0
17397,0
39151,0
20124,0
17939,1
7065,0
48590,0
11047,1
42191,1
50038,0
5128,0
50147,0
8783,0
53515,0
36788,0
16330,0
34299,0
41576,1
38057,0
33652,0
27697,0
40064,0
9039,0
12688,0
42047,1
30907,0
15786,0
9129,0
29540,0
20632,0
14758,0
53068,0
27320,1
4788,0
11081,0
21506,0
45925,0
15639,0
48823,0
52030,0
42130,1
28804,1
43592,0
8482,0
44350,1
42932,0
53129,0
44179,0
32362,0
10122,0
2003,0
31986,0
46568,0
15548,0
43442,0
48167,0
7258,0
3304,0
32206,0
4917,0
1116,0
54158,1
31,0
7675,0
23845,0
26742,0
45036,0
11688,0
27496,0
8586,0
32490,0
6837,0
46552,0
12659,0
40016,1
8389,0
19101,0
39174,0
25478,0
52891,0
16549,0
15662,0
22415,0
9753,0
34966,0
16483,0
47376,0
53558,0
44390,0
40455,0
29717,0
42659,0
3750,0
21369,1
39825,0
32816,1
14533,0
53045,0
19149,0
26270,0
28794,0
22691,0
53283,1
1561,1
10709,1
13462,0
43111,0
13898,1
54522,0
28634,0
2209,0
31135,0
49135,0
16410,0
52988,0
32614,0
8154,0
12262,0
179,0
11751,0
42006,1
34823,0
23876,0
22836,0
48621,1
51429,0
22228,0
43243,0
35251,1
49758,0
19059,0
23164,1
9251,0
37413,0
14742,0
5936,0
8259,1
33965,0
46766,1
11317,0
52647,1
27601,0
22480,0
8567,1
29078,0
44451,0
6483,0
30875,0
51962,0
23242,0
42679,0
18352,0
40573,0
31888,0
15537,0
3307,0
11469,0
3366,0
54564,0
28417,0
5305,1
25234,0
16890,0
13060,1
55013,1
16802,0
16209,0
26469,0
20368,1
33033,0
37448,1
1287,0
3560,1
29057,0
6766,0
43894,0
12117,0
23092,0
24411,0
23544,0
19148,0
49102,0
33295,0
15098,0
51871,0
6710,0
25996,0
54855,0
44324,0
16852,0
39469,0
12736,0
37672,0
584,1
27828,0
26866,0
11563,0
51595,0
52364,0
41558,0
49200,0
48630,0
33749,0
1086,0
21075,1
52490,0
13675,0
51914,0
31022,0
12068,0
12229,0
36603,0
50097,0
28256,0
55028,0
8582,1
28037,0
32484,0
31991,0
24797,0
28290,0
31227,0
16438,1
31097,0
9346,0
27390,0
48205,0
39587,0
47062,0
19153,0
44972,0
31918,0
10031,0
15705,0
21765,0
45883,0
1780,1
23765,0
38012,0
13624,0
41498,0
32885,1
49630,0
41051,0
18735,0
33883,0
40320,0
51271,0
3806,0
44218,0
2867,1
32365,0
15039,0
55245,0
47688,0
3057,0
10589,0
44624,0
35203,0
43617,0
10343,0
34325,1
7935,0
46143,0
30777,0
34224,0
51999,1
42140,0
36362,0
12784,0
26145,0
29486,0
1657,0
16232,0
45708,0
44965,0
21005,0
46104,1
46892,0
40614,0
40907,0
535,0
7528,1
48267,0
39803,1
13007,1
26877,0
10719,0
20146,1
26517,0
49539,0
39810,1
49964,1
46005,1
11546,0
2778,0
15598,0
35051,0
7358,1
49761,0
54079,0
51269,1
42217,0
12429,0
8473,0
10563,1
22778,0
6021,0
29877,0
19299,0
18892,0
41889,0
13501,0
13960,0
35523,0
36413,0
27266,0
32372,1
5732,0
53916,1
44191,0
9180,0
3833,0
3904,0
34452,0
54976,0
7454,0
13081,1
30449,0
17209,0
18051,0
33016,0
15628,0
27321,0
54171,0
44346,0
19693,0
6230,0
29639,0
21372,1
35048,1
49177,0
50337,0
49741,1
6835,0
41811,0
16099,1
50521,0
23954,0
39589,0
41460,0
38973,0
32193,0
57,1
14607,0
35308,0
31608,0
24561,1
19570,0
4548,0
53286,0
23696,0
24094,0
16648,1
44391,0
14020,0
34816,0
23477,0
36602,0
5281,0
33151,0
49770,0
55253,1
23988,0
11221,1
19196,0
10088,0
1904,0
3515,0
394,0
1649,0
33769,0
11451,0
18265,0
11909,0
24068,0
19241,1
42610,0
15623,1
11448,0
35858,1
28434,0
26372,0
26285,0
9082,1
31553,0
13173,0
38109,0
11903,0
40487,0
50163,0
24161,0
26276,1
6980,0
50428,0
33656,0
33105,0
44025,0
3375,0
51673,1
22371,1
32300,0
1352,0
10920,1
27400,0
32214,0
43513,1
36871,0
28538,0
15633,0
25721,1
18111,0
19644,0
7357,1
42562,1
27014,0
53653,0
10164,0
29297,0
450,0
15683,0
54354,0
11686,0
39122,0
48287,0
20843,0
47000,0
49209,0
29410,0
54299,0
35011,0
29866,1
8917,0
4294,0
40156,0
49526,0
25591,1
10822,0
43626,0
15643,0
7969,0
35624,0
24392,0
41248,0
2045,1
2818,0
39650,0
40349,0
35180,0
42789,0
35354,0
23694,0
23778,0
3813,0
35158,0
54310,0
40873,1
26142,0
33427,0
7176,0
40415,1
50773,1
46189,0
41675,0
31200,1
44518,0
44872,0
41807,0
29578,1
1799,0
11040,0
19250,0
7055,0
27074,0
16293,0
25596,0
6235,0
52284,0
45306,1
25456,0
29813,0
5372,0
41529,0
26194,0
48879,0
36411,0
26927,0
15900,0
41047,0
10875,0
25160,0
52830,1
9066,0
15099,1
51014,0
41744,0
29741,0
17439,0
5748,0
27661,0
22565,0
5195,0
26118,0
15838,0
45982,1
27314,0
27967,0
5456,0
31508,0
43214,0
48755,1
18166,0
53807,0
31535,1
26131,0
19441,0
13477,0
46460,0
25121,0
10082,0
9852,0
25463,0
36170,1
44945,0
41246,0
8713,0
40176,0
14561,0
28716,0
39156,1
19866,0
21439,0
1329,0
12247,0
51065,1
41738,0
36562,0
21770,0
9187,0
12325,0
15468,1
10919,0
29701,0
7960,0
39379,1
31708,0
42288,0
32030,0
22032,0
4342,0
43485,0
16306,1
30107,0
12217,0
27802,1
24973,0
42824,0
35110,0
32981,0
49123,0
3565,0
25568,0
51919,1
25976,0
44254,0
14844,0
52325,0
18706,1
30850,0
30600,0
46594,0
8026,0
37889,1
13723,0
21160,0
9052,1
17919,0
6900,0
30423,0
18125,0
3894,0
28526,0
53573,0
45556,0
15926,0
749,1
27493,1
10334,0
16922,0
7637,0
18079,0
24123,0
44173,0
53792,0
27137,0
44997,0
2485,0
30724,0
49152,1
4709,0
43507,0
17097,0
22531,1
43792,0
22147,0
35997,0
2478,0
9563,0
43571,0
14394,1
33140,0
37126,0
9098,0
24471,0
22000,1
49613,0
16726,0
52686,0
20239,0
39258,1
36898,1
40568,0
14497,0
759,0
42293,0
52990,0
30789,0
51236,0
18823,0
51913,0
6381,0
1818,0
35963,0
40314,0
23146,0
42325,0
26117,1
51283,0
14307,0
33731,0
32259,0
8256,1
43241,0
48138,0
13642,0
35607,0
4239,0
20190,0
37061,0
5734,0
6812,0
44297,0
6727,0
29377,0
4706,0
37684,1
36839,1
9149,0
5155,0
7761,0
30548,0
53222,0
3620,0
35792,0
22554,0
7057,0
13617,1
24037,0
30732,0
31142,1
45966,0
13272,0
4139,0
16711,0
2543,0
42879,0
50431,0
2797,1
45163,1
38335,0
37482,0
48358,0
4613,0
3679,0
47835,1
29513,0
4644,0
53518,0
17690,0
5666,0
46068,0
50149,0
32284,0
11769,0
36884,0
44736,0
658,0
45195,0
2621,0
41059,0
4987,0
3963,0
46726,0
21890,1
3518,1
43822,1
30625,0
8077,0
23938,0
7469,0
44631,0
33214,0
43005,0
52993,0
38618,0
10022,0
31691,1
33406,0
21972,0
49576,0
2287,0
29087,1
1623,0
27196,0
17673,1
42552,0
16358,0
47817,0
24799,0
21260,1
1206,0
45812,0
37716,1
24167,0
25579,1
8388,0
26978,0
9551,0
15068,0
40379,0
27585,0
30921,1
45380,0
44375,0
45217,1
42894,0
36992,0
8542,0
43204,0
31891,0
30626,1
30440,0
41599,0
2551,0
29445,0
4190,1
50917,0
28214,0
19452,0
8246,0
20969,0
43422,1
13202,1
18446,0
22922,0
18398,0
24465,0
55257,0
1606,0
45714,0
33797,0
2644,1
13800,0
13735,1
18796,1
14679,0
41124,0
39492,0
25553,0
28490,1
39080,0
11538,0
19865,0
24667,0
30951,0
24964,0
27914,0
35330,0
2899,1
54404,0
31892,0
50733,0
43531,0
39521,1
25814,0
25124,0
7391,0
13222,0
3072,0
1069,1
28599,0
54995,0
34878,0
13348,0
7930,0
2678,0
44777,0
49908,0
43655,0
36588,0
1236,1
54973,1
50905,0
20011,0
39872,0
1188,0
14798,0
12400,0
29036,0
19950,0
53898,0
6847,0
33024,0
10768,0
41236,0
9560,0
31146,0
31847,0
2586,0
11722,0
44246,0
13285,0
39990,0
4448,0
2645,0
15473,0
35789,1
37638,1
18283,0
5546,0
22973,0
890,0
9765,0
41438,0
13086,1
37203,0
45017,0
26032,0
23252,0
821,0
27987,0
20761,1
8556,0
15289,1
25624,0
1464,0
17016,1
4511,0
16760,1
6800,0
18243,1
8938,0
9409,0
16390,0
36160,0
9837,1
5344,0
34689,0
3645,0
18066,0
21275,0
852,0
43593,0
40511,1
16248,0
35072,0
27552,0
50641,1
38209,0
6099,0
10268,0
32037,0
19556,0
29112,0
40584,0
50967,0
11607,0
54312,1
12466,0
21891,0
48,0
40426,0
3607,0
38632,0
596,0
17465,0
13244,0
33697,0
31363,0
36991,0
46699,0
29256,1
33463,0
13993,1
35184,0
10326,1
45507,1
28801,0
42720,0
4066,0
13385,0
37920,0
7500,0
36293,0
9751,0
18559,0
47746,0
16562,0
40972,0
37010,0
6720,0
18504,0
49375,0
24223,1
14490,0
46160,0
30518,0
10897,0
18806,0
4627,0
36985,1
45633,0
9533,0
26136,0
47571,0
37158,1
47563,0
37372,0
23791,0
35647,0
13415,1
10403,0
40289,0
28978,0
36769,1
6098,0
157,0
18573,0
49602,0
2450,0
16174,1
16094,0
46812,0
16959,0
16930,0
10872,0
50844,0
27954,0
49610,0
20105,0
50092,0
26587,0
12451,0
17252,0
52380,1
6200,0
46634,0
31336,0
52399,0
54829,0
39449,0
31360,0
17177,0
44041,0
50257,0
22844,1
35608,0
35342,0
46941,0
33939,0
49606,0
3888,0
1710,1
41578,1
28657,1
26861,0
15491,0
41636,0
27925,0
30158,0
51102,1
870,0
6883,0
34231,0
48571,0
3495,0
42825,1
54468,0
2523,0
49237,0
40239,0
50783,1
43585,0
5045,0
30220,0
28373,0
4224,0
46437,0
17921,0
39214,0
44336,0
37506,0
33524,1
13537,0
45911,0
34288,1
48156,0
54361,0
44848,0
44784,0
38241,0
18011,0
31656,0
14038,0
15426,0
45007,0
47699,0
19393,1
24860,0
11362,0
46591,0
36367,0
15327,1
51079,0
52687,0
21440,0
48349,0
37881,1
32821,0
15743,0
2814,1
51963,1
20543,0
52696,0
17506,1
8779,0
29702,0
3174,0
25991,0
18699,0
23243,1
14166,0
33453,0
7203,0
54334,0
40886,0
8958,0
18715,1
38079,0
39891,0
15563,0
15819,0
2345,0
37245,1
20638,1
16818,0
54466,0
17409,0
3493,1
41906,0
13781,0
53626,0
35710,0
15190,0
41311,0
2883,0
6758,0
40682,1
15778,0
49393,0
32188,1
24343,0
16727,0
52269,0
45043,0
51416,0
33420,0
5920,1
27404,1
9733,0
19630,0
26632,0
12509,0
929,0
40056,0
45139,1
39846,0
142,1
36476,0
33981,0
37786,1
11035,0
32151,0
48951,0
3559,0
8400,0
7755,0
27668,0
2633,1
44262,0
24741,1
21946,0
4348,0
49933,1
6312,0
27859,0
33372,0
50502,0
35116,0
30761,0
3354,0
23282,0
7871,1
39187,0
24833,0
46805,0
16463,0
14375,0
53019,0
40541,0
17654,0
196,1
30703,0
15064,0
9559,0
50107,0
49418,0
26691,0
35780,0
43956,0
42800,0
35629,0
4110,1
54753,0
17679,0
41286,0
36821,0
10284,0
53617,0
44601,0
33570,0
5482,0
6413,0
47827,1
40457,0
4648,1
50063,0
361,0
11146,0
22958,0
10404,0
27618,0
32116,0
12403,0
11464,1
18056,1
39623,0
36535,0
41638,0
43242,0
47443,0
9396,0
38651,0
42050,1
18394,0
37492,0
18293,0
42573,0
29131,0
12756,0
35906,1
16719,0
48586,0
17892,0
16470,0
6728,0
52678,1
45062,0
28469,1
34946,0
10804,0
1906,0
6020,0
536,0
16333,1
29502,1
48007,0
13042,0
15994,0
48017,0
33446,0
30840,0
24916,0
23221,0
12314,0
16591,0
29925,0
28305,0
25185,0
29427,0
29323,0
29049,0
35357,1
1511,0
2756,0
11807,0
10557,0
29085,0
25525,1
20318,0
27395,1
10653,1
33765,0
3588,0
1122,0
44917,0
47539,0
20131,0
36442,0
29383,0
49671,1
49085,0
26089,0
19655,0
7401,0
24419,0
15182,0
28674,0
51761,1
47070,0
23635,0
18788,0
11974,0
16614,0
2569,1
6220,0
30543,1
2064,1
11093,0
82,0
17281,0
7232,1
45373,0
23214,0
20707,0
17824,0
30756,0
13115,0
19353,0
52690,0
38428,0
41357,1
34310,1
48427,0
6423,0
54514,0
45030,1
25680,1
40443,0
17620,1
25774,0
54272,0
42344,0
35485,0
21679,0
54381,1
43427,0
26400,0
2634,0
21889,1
54455,0
11712,0
38432,0
1035,0
2585,0
38155,0
34362,0
44299,1
46125,0
50541,0
23729,0
23977,0
46850,0
3794,0
10911,0
36750,0
32091,0
47488,0
1807,0
1099,0
16923,0
21108,0
40194,0
12774,0
422,0
42744,0
42672,0
27930,0
1178,1
3060,0
54757,0
1921,0
53647,0
55002,0
10087,0
16040,1
51734,0
1638,0
36913,1
50471,0
11390,0
54987,0
52018,0
25038,1
10495,0
23829,0
35087,0
15209,0
3430,0
24630,0
7006,0
8419,0
15609,1
27343,0
48568,0
55036,1
36130,0
22437,0
38485,1
38242,0
16088,0
18924,0
34764,0
36159,0
39487,0
1883,0
48780,0
16028,0
4311,0
18427,0
45401,0
43635,0
35838,0
39685,0
3924,0
9095,0
20958,0
8496,0
28962,1
22723,0
6780,0
33025,0
16934,0
679,0
42019,0
37243,0
28997,0
33834,0
17672,1
39093,0
9520,0
30856,0
30871,0
40679,0
40739,1
14764,1
44028,0
48442,1
24750,0
3470,0
27949,1
19760,0
39819,0
51261,0
35393,1
46996,0
38551,0
14444,0
8469,0
20559,1
41419,0
26856,0
7446,0
3,0
54149,0
37084,0
36102,0
24508,0
23587,1
20886,0
18395,0
40597,0
47173,0
47645,0
25347,0
10021,0
27980,0
17345,0
45654,0
41977,1
10609,1
39901,0
26855,0
3968,1
6621,0
23539,1
19395,0
31404,0
30002,1
8445,0
39789,0
23863,0
28703,0
6110,0
30003,1
30485,0
51717,0
13810,0
43525,0
24066,0
43029,0
6415,0
34133,0
25251,1
17424,0
41688,0
3052,0
631,0
11415,1
10668,0
14037,0
25878,0
41820,0
47734,0
17037,0
30586,0
17302,1
13226,0
22056,0
1312,1
18487,0
31616,0
30864,0
14661,0
956,0
26297,0
24400,0
35464,0
28161,0
19882,0
11129,0
7690,0
5161,0
20926,1
8276,0
34951,0
48448,0
15975,0
29266,0
37886,0
39793,0
24535,0
27249,1
24056,1
17235,1
49658,1
9415,0
5807,0
560,0
35852,0
21182,0
29397,0
41324,1
49267,0
35825,0
54902,1
1926,0
47117,0
11078,1
27461,0
35399,1
42761,1
27676,0
26252,0
45917,0
45213,0
18918,0
49222,1
6642,1
20099,1
3614,0
23114,0
2768,1
33890,0
20879,0
22512,0
45121,0
52113,0
52622,0
46569,0
11724,1
6607,0
19352,0
27478,0
11595,0
38183,0
21377,0
36715,1
37966,0
16815,0
27683,0
199,1
23420,0
25371,1
34922,0
17591,0
20803,0
5337,1
36760,0
40915,1
27568,0
44039,0
36105,0
13220,1
45275,0
32436,0
2186,0
55120,1
4104,0
11074,1
12404,1
43376,0
10134,1
33584,0
3071,0
7610,0
6114,0
42457,0
8028,0
15060,1
16603,0
52530,1
20938,0
9933,0
28797,0
52732,0
24679,0
32184,1
32278,0
18886,0
25974,0
24800,0
25252,0
13097,0
5789,0
39672,0
50096,0
18396,1
32503,0
33107,1
49162,0
27146,0
4055,1
31647,0
4818,1
40491,1
45749,0
14669,0
10957,0
19183,0
54465,0
52293,0
44205,0
46421,0
46662,0
25920,0
18781,0
42812,0
33226,0
53921,0
29663,0
24406,1
22627,0
28360,0
47394,0
51471,0
47291,0
27935,0
14519,1
28184,0
1622,0
22774,0
51203,0
19484,1
10793,0
8191,0
47980,0
35769,0
47153,0
16119,0
32661,0
49641,0
25494,0
20159,0
19898,0
22610,0
22919,0
24581,0
10056,0
23008,0
436,0
5889,0
8273,0
13212,0
39356,0
45455,0
55152,0
15033,0
29551,0
30277,0
12420,0
7554,0
8493,0
49207,1
51337,0
45320,0
38208,0
24645,1
29964,0
23740,0
3061,0
17898,0
12913,0
6598,0
27068,1
53439,0
1038,1
51923,0
20214,1
879,0
1536,0
49396,1
25321,0
2799,0
10585,1
40280,0
19459,0
54838,0
7105,0
19695,1
31990,0
42065,0
22377,0
44098,0
48258,0
19633,0
42222,1
35925,0
13991,1
52027,1
28070,1
16142,0
3730,0
16140,0
28819,0
5201,0
12589,0
35402,0
42570,0
460,0
35537,0
55228,0
35470,0
